nombre;latitud;longitud;
COLEGIO DE ALTO RENDIMIENTO SAN MARTIN (COAR);-6.018207714;-76.98730003;
TAHUISHCO;-6.02317442;-76.9667939;
I.E. María Encarnación del Águila;-6.0270568;-76.9807663;
LLUYLLUCUCHA;-6.02725543;-76.98275366;
clinic - lab sac;-6.0287687;-76.9671356;
HOSPITAL I ALTO MAYO;-6.02889452;-76.96762706;
"CONSULTORIOS MÉDICOS ""SAN MARCOS""";-6.02962775;-76.96813571;
CONSULTORIO ODONTOLÓGICO  DRA SILVIA LOPEZ VELASQUEZ;-6.0300446;-76.9741302;
G & E ODONTOLOGÍA INTEGRAL;-6.03016;-76.978792;
"""CENTER SALUD MUJER""";-6.03020923;-76.96787822;
LEGO STUDIO DENTAL;-6.0312642;-76.9649977;
I.E. Ignacia Velasquez;-6.031349;-76.97469;
CONSULTORIO ODONTOLOGICO MOYO DENT;-6.031467;-76.9692365;
Estadio IPD de Moyobamba;-6.0318915;-76.9643468;
MARCIAL ERNESTO RUIZ SILVA;-6.0325;-76.9746626;
CONSULTORIO ODONTOLÓGICO DR. EDDY ANGULO VÁSQUEZ;-6.0325139;-76.9722734;
I.E. SERAFIN FILOMENO;-6.03265;-76.9616;
CONSULTORIO ODONTOLOGICO RAFAEL;-6.03280485;-76.9742412;
CONSULTORIO ODONTOLOGICO NOVADENT;-6.0330317;-76.9747782;
"LABORATORIO CLINICO ""DANIEL ALCIDES CARRION""";-6.033764;-76.970362;
ELART DENT EIRL;-6.0338849;-76.97163814;
CONSULTORIO ODONTOLOGICO ALPHADENT;-6.03439643;-76.97795642;
Plaza de Armas de Moyobamba;-6.0345839;-76.9747394;
LABORATORIO DE ANALISIS MICROLAB;-6.03491689;-76.97178464;
CONSULTORIO DE LA MUJER;-6.03633347;-76.96921932;
CENTRO MEDICO WORK MEDIC;-6.036998;-76.9759954;
NOADENTAL;-6.0381539;-76.9699815;
CONSULTORIO ODONTOLOGICO DENTALENA;-6.03816593;-76.96980941;
CENTRO DE DIAGNOSTICO POR IMAGENES SAN MARCOS;-6.03931;-76.97036;
CONSULTORIO OBSTETRICO JUAN PABLO II;-6.040149;-76.969729;
CENTRO DE ANÁLISIS CLÍNICOS Y MICROBIOLÓGICOS BIOLAB SAC;-6.04117734;-76.96932661;
CENTRO SALUD MUJER;-6.0412758;-76.9711731;
CONSULTORIO MEDICO SAN GABRIEL;-6.041853;-76.968644;
CONSULTORIO MEDICO BUENA SALUD;-6.0419882;-76.9700669;
CONSULTORIO ODONTOLOGICO K´RITO DENT E.I.R.L;-6.0419882;-76.9700669;
CENTRO RENAL SAN MARTIN SAC;-6.0419882;-76.9700669;
INTEGRAL - CENTRO DE TERAPIA FÍSICA Y REHABILITACIÓN;-6.0419882;-76.9700669;
CONSULTORIO ODONTOLOGICO AMEGHINO;-6.0419882;-76.9700669;
CENTRO MEDICO SAN JUAN;-6.0419882;-76.9700669;
CELDENT CONSULTORIO DENTAL;-6.04254033;-76.96806061;
QARADERMA DERMATOLOGIA & MEDICINA ESTETICA;-6.04288511;-76.96942861;
POLICLINICO ALTO MAYO;-6.0429578;-76.970275;
POLICLÍNICO SAN PABLO;-6.043775;-76.973415;
POLICLINICO PNP MOYOBAMBA;-6.0441596;-76.971282;
I.E. MARIA ENCARNACION LOJA VASQUEZ;-6.044162272;-76.97999385;
Centro Renal Alto Mayo;-6.04631989;-76.97227704;
CONSULTORIOS MEDICOS DR. HUGO SALAZAR;-6.0467621;-76.97797263;
I.E. FRANCISCO TEJADA;-6.04690184;-76.98552614;
I.E. 00514 MONSEÑOR BENANCIO ORBE URIARTE;-6.04690184;-76.95256716;
I.E. SAN JUAN DE MAYNAS N°  000874;-6.0483308;-76.9781314;
HOSPITAL  MOYOBAMBA;-6.05572833;-76.972225;
I.E. SEÑOR DEL PERDON;-6.061391455;-76.98854226;
MARONA;-6.06936399;-76.91575631;
I.E. OSCAR RENGIFO HIDALGO;-6.079676446;-76.95256716;
SANTA ROSA DE OROMINA;-6.099;-77.03446;
SANTA ROSA BAJO TANGUMI;-5.96787;-77.14102;
I.E. JOSE ANTONIO ENCINAS FRANCO;-6.024535161;-77.10100292;
CALZADA;-6.0348172;-77.06724511;
HABANA;-6.08042667;-77.09056333;
JEPELACIO;-6.10724833;-76.92345167;
SAN MATEO;-6.10969;-76.983895;
JERILLO;-6.11181479;-76.85030491;
OCHAME;-6.122785;-77.005975;
SHUCSHUYACU;-6.15629375;-76.89500668;
RAMIREZ;-6.17598946;-76.83341565;
PACAYPITE;-6.20588833;-76.89635833;
NUEVO SAN MIGUEL;-6.21341333;-76.91594667;
LA HUARPIA;-6.22228351;-76.8193954;
CARRIZAL;-6.239135;-76.916055;
Coliseo Quillotucto;-6.128719;-77.09733;
SORITOR;-6.13667667;-77.10437333;
JERICOB;-6.15007958;-77.03918745;
ALTO SAN MARTIN;-6.20815448;-77.06033161;
SAN MARCOS;-6.216665;-77.11714333;
ALTO PERU;-6.3001;-77.09482667;
POLICLINICO ADELINA SOPLIN;-5.9716226;-77.0322745;
YANTALO;-5.97394333;-77.02134167;
I.E. N° 00518 - DIONICIO OCAMPO CHAVEZ;-5.974915;-77.026292;
HUACHO;-6.89911;-76.64896667;
I.E. 0766 Ruben Cachique Sangama - Comunidad Nativa Las Mercedes;-6.92204;-76.63475;
LAS  MERCEDES;-6.92895833;-76.63121833;
PERUATE;-6.94003261;-76.55773538;
NUEVA FLORIDA;-6.95481333;-76.61016333;
0719 - PRIMARIA;-6.971017;-76.63843;
BUENOS AIRES;-7.00462476;-76.63365895;
I.E. 0482 Ciro Saldaña;-7.0516719;-76.59433619;
LIMON;-7.05239591;-76.54591214;
I.E. MADRE TERESA DE CALCUTA - INICIAL;-7.053083;-76.572207;
HOSPITAL BELLAVISTA;-7.05457844;-76.58256361;
SEDE ADMINISTRATIVA RED BELLAVISTA;-7.054613097;-76.58285147;
POSTA MEDICA BELLAVISTA - ESSALUD;-7.0603694;-76.58866944;
 0050 ABRAHAM CARDENAS RUIZ;-7.0605;-76.5901;
I.E.S.T.P. BELLAVISTA;-7.0608006;-76.5843958;
I.E. 0180;-7.0619828;-76.58990394;
C.E.I. 094 RAITOS DE SOL;-7.0646;-76.5845;
I.E. 0208 - Santiago Antúnez De Mayolo;-7.0656;-76.591;
C.E. SANTA MARIA GORETTI;-7.066871;-76.584701;
CUZCO;-7.25457958;-76.47613268;
P.S. BARRANCA;-7.273439;-76.4679776;
BARRANCA;-7.27343901;-76.46797761;
0072 - JOSE FAUSTINO SANCHEZ CARRION;-7.275907737;-76.46731831;
INCAICO;-7.38222265;-76.41480212;
I.E. 0238 Manco Capac - Comunidad Nativa Incaico;-7.383577196;-76.41589983;
JOSE OLAYA;-7.40185691;-76.41626479;
I.E. 0207 Fernando Belaunde Terry;-7.40206;-76.41671;
Local Comunal Challual;-7.45896;-76.23589;
P.S. Nueva Arica;-7.52726;-76.42919;
NUEVA ARICA;-7.52852534;-76.42517117;
I.E. JOSE GALVEZ EGUSQUIZA N° 0473 - CENTRO AMERICA;-7.56322;-76.50352;
CENTRO AMERICA;-7.56369177;-76.50342076;
I.E. N° 0678 Juan Pinchi Urquia - Comunidad Nativa Puerto Bermudez;-7.59628;-76.47829;
I.E. N° 0733 Cordillera Azúl - Comunidad Nativa Puerto Franco;-7.71043;-76.50232;
C.S. NUEVO LIMA;-7.098046;-76.4725199;
NUEVO LIMA;-7.09804604;-76.47251988;
0084 - ANDRES AVELINO CACERES;-7.100522745;-76.47221839;
NUEVO CONTROL;-7.10499167;-76.32554833;
I.E. 0085 La Unión;-7.1059573;-76.4100267;
Local Comunal Nuevo Mundo;-7.11383559;-76.50810972;
EL PORVENIR;-7.11702393;-76.16564706;
I.E. ALMIRANTE MIGUEL GRAU SEMINARIO;-7.1218276;-76.2859406;
ALMIRANTE GRAU BOMBONAJILLO;-7.12182761;-76.28594062;
LIBANO;-7.13292195;-76.16652161;
I.E. 0724 Pacasmayo;-7.143324743;-76.52690664;
LA UNION;-7.16329061;-76.49628402;
DOS UNIDOS;-7.17990536;-76.51517741;
Escuela Agropecuario Dos Unidos;-7.18153;-76.51674;
C.E.I. 0577 Nuevo Tarapoto- Comunidad Nativa Nuevo Tarapoto;-7.184676446;-76.33103847;
NUEVO TARAPOTO;-7.18491235;-76.3312126;
Local Comunal San Ramón;-7.185543084;-76.33108392;
SANTA ELENA;-7.21316646;-76.50174855;
I.E. 0086 Santa Elena;-7.214335684;-76.50214878;
YANAYACU;-7.23629875;-76.25595763;
C.E.I. 044 Yanayacu - Comunidad Nativa Yanayacu;-7.237573506;-76.2567439;
191;-7.128653453;-76.65025514;
LEDOY;-7.13140333;-76.64908;
AUCARARCA;-7.41128667;-76.56546546;
I.E. JOSE A. RENGIFO GONZALES;-7.411925951;-76.5647587;
FAUSA LAMISTA;-6.79252703;-76.64036188;
I.E. 0306 JOSE SANTOS CHOCANO GASTANODI;-6.79289;-76.63984;
DOS DE MAYO;-6.79370782;-76.53481722;
229 MARIA ELENA MOYANO - INICIAL;-6.798913;-76.535164;
0042 HUMBERTO DEL AGUILA ARRIEGA - PRIMARIA;-6.79991;-76.52764;
FAUSA SAPINA;-6.80331005;-76.6715751;
C.E. 136;-6.805035;-76.673502;
I.E. 0687 José Alberto Quiñonez Gonzales - Comunidad Nativa Dos de Mayo;-6.806079801;-76.54388433;
C.E. 0016 JOSE GABRIEL CONDORCANQUI;-6.806234;-76.573802;
I.E. 0174 ROSENDO TAPULLIMA SALAS - Comunidad Nativa Fausa Sapina;-6.806484623;-76.6736657;
SAN PABLO;-6.8080907;-76.5735193;
Inicial 003 - Rosa Merino;-6.812772;-76.57709;
0202 - PEDRO RUIZ GALLO;-6.818703123;-76.57636884;
I.E.I. 0120 - EMILIA BARCIA BONIFATTI;-6.82164;-76.57806;
CONSUELO;-6.8227511;-76.57868986;
C.S. CONSUELO;-6.8227511;-76.5786899;
I.E. 0176 Ricardo Palma - Comunidad Nativa Huingoyacu;-6.8633875;-76.660924;
HUINGOYACU;-6.86456845;-76.66342489;
C.E. 0231 ALFONSO UGARTE VERNAL;-6.884647;-76.553207;
CENTRO AMERICA - SAN PABLO;-6.89194079;-76.57386781;
PALESTINA;-6.96224354;-76.53051166;
I.E. 0700 San Juan Bautista;-6.9937;-76.51719;
CRISTINO GARCIA CARHUAPOMA;-6.99460035;-76.51817915;
PANAMA;-7.01308466;-76.44805336;
P.S. SAN RAFAEL;-7.0226848;-76.4660908;
SAN RAFAEL;-7.02268485;-76.46609076;
I.E. 0188 Daniel Alcides Carrión;-7.0273;-76.46396;
0190 - CESAR VALLEJO MENDOZA;-7.029836099;-76.4703852;
LA LIBERTAD;-7.02984593;-76.47328541;
I. E. 418 - NIVEL INICIAL;-6.564209;-76.7133713;
I.E 329 - POLICARPIO RIOS FACHIN -  NIVEL PRIMARIO;-6.5644612;-76.7131729;
I.E. 0032;-6.5755698;-76.6693333;
I.E. 183 - JARDIN;-6.5811612;-76.736958;
LOCAL COMUNAL;-6.5892098;-76.6192728;
I.E. 330 NIVEL PRIMARIA;-6.5942839;-76.7498921;
I.E. 0330 NIVEL PRIMARIO;-6.5944235;-76.7499903;
I.E. 001 NIVEL INICIAL;-6.5950317;-76.7521311;
I.E. 764 NIVEL SECUNDARIO;-6.5950317;-76.7521311;
HUAJA;-6.59520631;-76.75032306;
I.E 089;-6.5980668;-76.6956711;
 0600 - PRIMARIO;-6.5984;-76.6962;
I.E. N 331 INTEGRADO;-6.6095752;-76.7156732;
0272 ANDES REATEGUI REATEGUI;-6.6125014;-76.6931181;
I.E. Bilingüe Carlos Díaz Reátegui;-6.6129002;-76.7290515;
I.E. 402 - NIVEL INICIAL;-6.6131877;-76.7295923;
I.E. 0277;-6.6132874;-76.7287821;
I.E. 0660 - JORGE RUIZ VEINTEMILLA;-6.6136136;-76.6954346;
SANTA CRUZ;-6.61361396;-76.72976232;
I.E. 0377 NIVEL PRIMARIA;-6.613655;-76.7548525;
PLAZA DE ARMAS;-6.6138877;-76.6950778;
CONSULTORIO MEDIC BOTICA SMP;-6.6141318;-76.6945901;
I.E. 005 - NIVEL SECUNDARIA - MANUEL SEOANE CORRALES;-6.6143317;-76.7288846;
I.E. 0757 COLEGIO ALFONSO UGARTE;-6.614435;-76.6919625;
I.E. 0035 NIVEL PRIMARIA - SEGUNDARIA;-6.6144743;-76.688846;
I.E. 021 NIVEL INICIAL;-6.614512;-76.7464253;
I.E 404 DIVINO NIÑO NIVEL INICIAL Y CEBE;-6.6146092;-76.6896162;
HOSPITAL RURAL SAN JOSE DE SISA;-6.61475542;-76.68859624;
SAN JUAN DE MIRAFLORES;-6.61478736;-76.74636456;
I.E 182  INICIAL;-6.6148701;-76.6833801;
LOCAL COMUNAL;-6.6149733;-76.7481508;
I.E. 0168 BILINGUE;-6.6150531;-76.7484927;
I.E. MANUEL ANTONIO MESONES MURO;-6.615315097;-76.69549166;
I.E 253 INICIAL;-6.6153221;-76.6952591;
I.E. 0274 Luisa Sanchez Ramirez;-6.61611;-76.6908;
I.E 430 -  NIVEL INICIAL;-6.6211022;-76.7006012;
I.E 278 PRIMARIO;-6.6223207;-76.6980459;
I.E. Nª 108;-6.6224605;-76.7014777;
I.E 416 INICIAL;-6.6280454;-76.6993624;
I.E. N 0669;-6.6281898;-76.6530029;
I.E. N 0327;-6.6281898;-76.6530029;
I.E. AGROPECUARIO VALLE DEL SISA (COPRODELI);-6.6370826;-76.6998825;
I.E. 0342 NIVEL INICIAL;-6.6418262;-76.7432785;
I.E. 419 NIVEL INICIAL;-6.6490684;-76.7175293;
I.E. 403 NIVEL INICIAL;-6.6514988;-76.727951;
I.E. 276 INTEGRADO PRIMARIA Y SECUNDARIA;-6.651503;-76.7283523;
I.E. N° 0276 - JESUS MORI LOPEZ;-6.6519;-76.7283;
NAUTA;-6.65366544;-76.73027305;
I.E. 0009 BILINGUE KAWANA SISA;-6.6548303;-76.7203496;
I.E 429 INICIAL;-6.6811132;-76.6879578;
I.E 0044 PRIMARIA;-6.6823249;-76.6882477;
PACASMAYO;-6.70047843;-76.71250015;
I.E 130 INICIAL;-6.7008567;-76.7116852;
I.E. 0281;-6.7173962;-76.6934216;
I.E. 0279;-6.7225046;-76.6943037;
I.E 0280 PRIMARIA;-6.7253451;-76.6952591;
I.E 254 - INICIAL;-6.7253451;-76.6952591;
AGUA BLANCA;-6.72580816;-76.6920135;
I.E 227 - BARRIO SAN JOSE;-6.7265;-76.6986084;
I.E. 0014;-6.7265361;-76.6990172;
I. E RAMÓN CASTILLLA N°001;-6.7265361;-76.6990172;
I.E 0264 PRIMARIA;-6.7516036;-76.6783995;
I.E 332 PRIMARIA;-6.762609;-76.6969681;
I.E. 0542;-6.3767524;-76.9016286;
PUESTO COMUNAL;-6.3767944;-76.9010533;
PACAYPAMPA;-6.376805;-76.90111333;
0686 FLOR DEL NORTE - PRIMARIA;-6.3964281;-76.8942407;
I.E 0768 NIVEL PRIMARIO;-6.4007434;-76.8260766;
I.E. 1174 NIVEL INICIAL;-6.4202324;-76.851437;
I.E. 0759 NIVEL PRIMARIO;-6.4202682;-76.8510416;
I.E. 1111 NIVEL INICIAL;-6.4207579;-76.8744173;
I.E. 0610 NIVEL PRIMARIO;-6.4207579;-76.8744173;
I.E. 409 NIVEL INICIAL;-6.4383957;-76.7271333;
I.E 0020 PRIMARIA - SECUNDARIA;-6.4391059;-76.725471;
I.E. 0383 NIVEL PRIMARIA Y SECUNDARIA;-6.4395055;-76.8631217;
CASHNAHUASI;-6.44007598;-76.8623366;
I.E. 464;-6.4426565;-76.7512151;
BUENA VISTA;-6.44290333;-76.75270833;
PUESTO COMUNAL;-6.4561028;-76.7687836;
I.E. 426 NIVEL INICIAL;-6.4565118;-76.7702723;
I.E. 0381 NIVEL PRIMARIO;-6.4570633;-76.8384506;
I.E. 0413 NIVEL INICIAL;-6.4570633;-76.8384506;
I.E. 0380 NIVEL PRIMARIO;-6.4584798;-76.832983;
I.E. 011;-6.4584798;-76.832983;
I,E 0034 NUEVO PIURA - PRIMARIA;-6.4796481;-76.7075882;
I.E. 0573;-6.480005;-76.7383117;
I.E. 422 JARDIN;-6.480005;-76.7383117;
I.E. 410 NIVEL INICIAL;-6.4817498;-76.8003097;
I.E. 1110 NIVEL INICIAL;-6.4817498;-76.8003097;
I.E 0011 PRIMARIA Y SECUNDARIA - PEBAS;-6.4817557;-76.8020782;
SINAMI;-6.48202306;-76.80187091;
CASA COMUNAL PUKARUMI;-6.4829284;-76.801061;
I.E. 465 NIVEL INICIAL;-6.4955921;-76.7842635;
I.E. 0715 NIVEL PRIMARIO;-6.4962881;-76.7829939;
I.E 0624 LA RIVERA - INICIAL Y PRIMARIA;-6.5129752;-76.7450638;
SAN MARTIN DE ALAO;-6.51317333;-76.73925;
I.E. 0309 TUPAC AMARU II;-6.5139252;-76.7404534;
I.E 401;-6.513998;-76.7401276;
I.E 0384 LA MIXTA;-6.5140271;-76.7406235;
I.E. 0624 - NIVEL PRIMARIO;-6.5149811;-76.7312454;
LOCAL COMUNAL;-6.5158488;-76.7385127;
I.E. 0382;-6.5162323;-76.7382214;
MINI COLISEO JOSE RUCOBA SABOYA;-6.5164502;-76.739072;
I.E 0423 PUNCHANA - INICIAL;-6.5169001;-76.7365189;
PUESTO COMUNAL;-6.5177041;-76.8206197;
I.E 0379 PRIMARIA;-6.5184374;-76.7569046;
I.E 420 INICIAL;-6.5187268;-76.7565308;
I.E 421 INICIAL;-6.5187373;-76.7565536;
I.E. 0714 -PRIMARIA Y SECUNDARIA;-6.5202974;-76.7731888;
I.E. 0598;-6.6088622;-76.5914344;
I.E. 432 NIVEL INICIAL;-6.620825;-76.6138783;
SAN JUAN DE TALLIQUIHUI;-6.63627167;-76.571475;
I.E. 0740;-6.6366445;-76.5717244;
SANTA MARTHA;-6.67551154;-76.62358674;
I.E. 0326 - INTEGRADO;-6.6755767;-76.6239983;
I.E. 1112;-6.6989205;-76.5589182;
I.E. 074 NIVEL INICIAL;-6.710545;-76.5944567;
I.E. 0667 NIVEL PRIMARIO;-6.7113656;-76.5943457;
I.E. 161 NIVEL INICIAL;-6.7340821;-76.5944605;
I.E. MARIANO MELGAR VALDIVIESO;-6.7366458;-76.5786072;
I.E. 0376 INTEGRADO MARIANO MELGAR VALDIVIESO;-6.7367555;-76.5786444;
I.E. 0375;-6.7369374;-76.5937614;
SANTA ELENA;-6.73791387;-76.57790961;
BARRANQUITA RIO SISA;-6.73837649;-76.59345871;
I.E. 0237 José de San Martín;-6.74566;-76.56791;
RAMON CASTILLA;-6.74638942;-76.56983693;
I.E. 408 NIVEL INICIAL;-6.7466367;-76.6243583;
SANTA ROSA;-6.74667549;-76.62310311;
0304 NIVEL PRIMARIO Y SECUNDARIO -MARIO VARGAS LLOSA;-6.7478;-76.6223;
I.E. 550 INICIAL Y PRIMARIO;-6.748375;-76.6337617;
I.E 0028 NUEVO TRUJILLO - PRIMARIA INTEGRADO;-6.50875;-76.7033844;
I.E. 0731 NIVEL PRIMARIO;-6.5144102;-76.7023773;
I.E. 427 NIVEL INICIAL;-6.5156108;-76.7031901;
I.E. 0308;-6.5296043;-76.7197458;
I.E 405 INICIAL;-6.5302982;-76.7185135;
SHATOJA;-6.53101865;-76.71940418;
I.E. 0596 NIVEL PRIMARIO;-6.5352274;-76.6872288;
I.E. 0033;-6.5355832;-76.6813316;
I.E. 0549 NIVEL PRIMARIA;-6.5486685;-76.7434655;
I.E. 0765 - NIVEL SECUNDARIO - ANTONIO ENCINAS FRANCO;-6.5541315;-76.6856367;
AMINIO;-6.55415636;-76.68561063;
I.E. 0629;-6.5563147;-76.6876876;
SAN REGIS;-6.865355;-76.80343333;
SAN ANDRES;-6.88496167;-76.74929;
ALTO PACHIZA;-6.89174116;-76.92701003;
CC AGUA AZUL;-6.907834165;-76.76597684;
7 DE JUNIO-AHUIHUA;-6.91617;-76.8679;
EL DORADO;-6.91618;-76.86776;
PALTAICO;-6.91918;-76.73502667;
I.E N° 0656 JUAN AVELARDO MORENO RENGIFO;-6.9262368;-76.7740504;
I.E. N°0162 ROSA ARMÉNGOLA OCHOA ALVA;-6.9308623;-76.7728718;
POSTA MEDICA SAPOSOA - ESSALUD;-6.93374333;-76.77123833;
CANAAN;-6.93415039;-76.77346094;
I.E N°100 ANTONIO RAYMONDI N°005;-6.9356332;-76.7698224;
I.E. 0161 Anibal Segundo Del Aguila Guevara;-6.93688;-76.77291492;
CASA COMUNAL ALTO PACHIZA;-6.93690524;-76.77194207;
I.E N°0020 ERNESTO CHAVEZ TAMARIZ – AGRO INDUSTRIAL;-6.9371286;-76.7696298;
DIAGNOLAB-SAPOSOA;-6.93831;-76.77046167;
RURAL SAPOSOA;-6.94190667;-76.76902167;
AGUA AZUL;-6.94471925;-76.87488381;
CHAMBIRA;-6.96001667;-76.79884667;
INTIYACU;-6.97150667;-76.71702833;
ALMENDRAS;-6.9722;-76.696345;
I.E. 0032 INICIAL JUAN JOSE;-6.9943;-76.897732;
I.E. 0032 PRIMARIA JUAN JOSE;-6.994307;-76.897736;
NUEVA VIDA;-6.72725333;-76.83179333;
I.E Augusto Salazar Bondy 0600;-6.764243316;-76.81413859;
PASARRAYA;-6.76566667;-76.81486333;
YACUSISA;-6.80856167;-76.80042333;
EL ESLABON;-7.02108333;-76.722295;
COLLPA;-7.07256833;-76.81664;
PISCOYACU;-6.97809167;-76.769155;
I.E.I N° 100;-6.9782909;-76.7684265;
I.E. N°0025 MIGUEL ANTONIO PINEDO VASQUEZ;-6.9787287;-76.7709535;
I.E N° 0409 JOSE ALEJANDRO ACOSTA RUIZ;-6.97936;-76.7674208;
I.E. 0718 INICIAL NUEVO BRAZIL;-7.007682;-76.838958;
I.E. 0718 PRIMARIA NUEVO BRAZIL;-7.007685;-76.838962;
I.E. 1178 INICIAL PRIMAVERA;-7.010628;-76.839034;
I.E. 1178 PRIMARIA PRIMAVERA;-7.01063;-76.839038;
I.E. 003 INICIAL JOSE OLAYA;-7.021127;-76.836751;
I.E. 003 PRIMARIA JOSE OLAYA;-7.02113;-76.836755;
NUEVO SACANCHE;-7.021915;-76.831595;
I.E. 0236 PRIMARIA NUEVO SACANCHE;-7.022585;-76.830478;
I.E. 0236 SECUNDARIA NUEVO SACANCHE;-7.022724;-76.830816;
I.E. 0236 INICIAL NUEVO SACANHE;-7.023111;-76.830373;
I.E. 00004 INICIAL PEDRERA;-7.028476;-76.858733;
I.E. 00004 PRIMARIA PEDRERA;-7.028477;-76.858736;
I.E. 0002 INICIAL HUACCHA;-7.032433;-76.872893;
I.E. 0002 PRIMARIA HUACCHA;-7.032438;-76.872895;
I.E. PRIMARIA LA UNION;-7.04637;-76.79816;
I.E. INICIAL LA UNION;-7.04641;-76.79828;
I.E. SECUNDARIA LA UNION;-7.0465;-76.7982;
I.E. COLLPA PRIMARIA;-7.06775;-76.77699;
I.E COLLPA INICIAL;-7.06798;-76.77691;
I.E INDOAMERICA;-7.0686;-76.77717;
LA UNION;-7.0702487;-76.7141428;
I.E VICENTE CARDENAS ANGULO;-7.07065;-76.71305;
I.E. 095;-7.07116;-76.71483;
I.E. 0028;-7.07116;-76.71483;
I.E JOSE HERACLIDES VELA VASQUEZ;-7.07145;-76.71897;
SACANCHE;-7.071765;-76.71392667;
I.E. 173;-7.07414;-76.724983;
I.E. 0724;-7.07926;-76.76612;
I.E PRONOEI;-7.07997;-76.76665;
I.E. 025;-7.080579;-76.75212;
I.E. 0607;-7.08645;-76.75238;
I.E. 0459;-7.11908;-76.79643;
I.E. 218;-7.11993;-76.8029;
I.E. 0459;-7.12121;-76.80406;
LOCAL COMUNAL TINGO DE SAPOSOA;-7.092627904;-76.6412399;
TINGO DE SAPOSOA;-7.09270972;-76.64257543;
CC.NN ALTO SHAMBUYAKU;-6.3459614;-76.5331341;
I.E 0258 - PAMASHTO;-6.3595;-76.5437;
I.E 1254-PAMPAYACU-LAMAS;-6.35984;-76.52103;
I.E 0271 PAMASHTO;-6.3611;-76.5425;
CC.NN RUMICALLPA;-6.3738958;-76.5629539;
CC.NN ANAK JUANJUYSILLO;-6.3816533;-76.497265;
CC.NN NARANJAL;-6.4013383;-76.4828883;
HOSPITAL II-E LAMAS;-6.41549003;-76.51878761;
I.E 0255 LAMAS;-6.4159955;-76.5193775;
HOSPITAL II-E LAMAS;-6.4160917;-76.5178497;
I.E. Martín De La Riva;-6.41792137;-76.52804735;
POSTA MEDICA LAMAS - ESSALUD;-6.4199722;-76.51540833;
HUAYCO LAMAS;-6.42187045;-76.52154171;
PLAZA DE ARMAS LAMAS;-6.421935;-76.5161111;
CC.NN WAYKU;-6.423688;-76.52261;
PLAZA DE ARMAS WAYKU;-6.4237383;-76.522815;
DENTAL SANTILLAN;-6.42385865;-76.51095794;
CC.NN SHUKSHUYAKU;-6.4238833;-76.4900917;
I.E. 0256;-6.42392888;-76.508081;
CC.NN ANAK CHURUYAKU;-6.4359161;-76.5471206;
I.E 0372 Bilingue CC.NN SOLO;-6.4431;-76.5707;
CC.NN ALTO CHURU YACU MOLOSHO;-6.4483467;-76.5395633;
I.E 0359-CHURUYACU-LAMAS;-6.4525;-76.551;
I.E 0359-CHURUYACU-LAMAS;-6.4525;-76.551;
CC.NN SHAMBULOA;-6.456602;-76.503097;
I.E 0268-SAN ANTONIO DEL RIO MAYO-LAMAS;-6.4615;-76.5385;
SAN ANTONIO RIO MAYO;-6.46179194;-76.53820195;
I.E 0105-SAN ANTONIO DEL RIO MAYO LAMAS;-6.4636;-76.5359;
I.E 0316-LAS FLORES DEL RIO MAYO-LAMAS;-6.4697;-76.5295;
I.E 1255 LAS FLORES DEL RIO MAYO-LAMAS;-6.46975;-76.52967;
LAS FLORES DEL RIO MAYO;-6.4704687;-76.52911503;
CENTRO COMUNAL NUEVO PUENTECILLOS;-6.216458;-76.77465;
I.E 0198;-6.238625;-76.78023;
PACAYZAPA;-6.2720521;-76.77392076;
I.E 0352;-6.272695;-76.77173;
I.E JOSE FAUSTINO SANCHEZ CARRION-PACAYZAPA;-6.2754;-76.7731;
SAN JUAN DE PACAYZAPA;-6.28290632;-76.76159618;
I.E 0638-SAN JUAN DE PACAYZAPA;-6.2834;-76.76;
SOMOS LIBRE LEJIA- ALONSO DE ALVARADO;-6.30516;-76.72647;
ROQUE;-6.35508185;-76.77309781;
ALAN GARCIA;-6.38823267;-76.74019726;
LOCAL COMUNAL;-6.3953797;-76.7515284;
PORVENIR DEL NORTE;-6.41061772;-76.76440768;
NUEVO ICA-BARRANQUITA;-6.132;-75.9427;
SANTA ELENA - BARRANQUITA;-6.15267;-75.92031;
SANTA ELENA;-6.153425;-75.91983167;
PUERTO PIZARRO;-6.16266833;-75.964485;
CC.NN LOS ANGELES;-6.215469;-76.13374;
I.E 00591 SANTIAGO DE BORJA -BARRANQUITA;-6.2202;-76.0004;
I.E 0590;-6.2491;-76.031;
BARRANQUITA CAYNARACHI;-6.25190163;-76.0315764;
SANGAMAYOC-BARRANQUITA;-6.2624;-76.1426;
UCHPAYACU GRAU-BARRANQUITA;-6.2928;-76.0133;
SANANGO;-6.333835;-75.98738;
CC.NN KUMAMOTO;-6.3378;-76.0705;
CC.NN PALMERAS;-6.3644;-76.0665;
EL PIÑAL;-6.39427;-76.04780167;
SANTIAGO DE BORJA;-8.352281;-76.729516;
SANTA CLARA;-8.45052;-76.3286;
NUEVO TOCACHE;-5.96725472;-76.45295682;
LOCAL COMUNAL ALIANZA;-6.1145014;-76.2759028;
ALIANZA;-6.11543012;-76.27447811;
I.E LOS MARTIRES DE LA AMAZONIA;-6.1167831;-76.2765511;
I.E 0675 MARIA TERESA DE CALCUTA;-6.1538522;-76.3547725;
ALFONSO UGARTE;-6.15408987;-76.35516517;
